@relation weather.symbolic

@attribute DepthTree numeric
@attribute NumSubclass numeric
@attribute McCabe numeric
@attribute LOC numeric
@attribute DepthNested numeric
@attribute CA numeric
@attribute CE numeric
@attribute Instability numeric
@attribute numCovered numeric
@attribute operator {T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14}
@attribute methodReturn {I,V,Z,method,D,[D,[[D,J,[I,C,[J,[C,[S,F,[F,[B,S,B,[Z,[[S,[[B,[[Z}
@attribute numTestsCover numeric
@attribute mutantAssert numeric
@attribute classAssert numeric
@attribute isKilled {yes, no}

@data
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T7,V,2,6,185,no
1,0,1,6,1,5,1,0.167,0,T7,V,2,6,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,2,6,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,2,6,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,7,1,5,1,0.167,0,T7,V,29,89,185,no
1,0,1,7,1,5,1,0.167,0,T7,V,29,89,185,no
1,0,1,7,1,5,1,0.167,0,T10,V,29,89,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,7,1,5,1,0.167,0,T12,V,29,89,185,no
1,0,1,7,1,5,1,0.167,0,T12,V,29,89,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,7,1,5,1,0.167,0,T7,V,7,13,185,no
1,0,1,7,1,5,1,0.167,0,T7,V,7,13,185,no
1,0,1,7,1,5,1,0.167,0,T10,V,7,13,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,7,1,5,1,0.167,0,T12,V,7,13,185,no
1,0,1,7,1,5,1,0.167,0,T12,V,7,13,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T7,V,0,0,185,no
1,0,1,6,1,5,1,0.167,0,T7,V,0,0,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,0,0,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,0,0,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T1,V,58,146,185,no
1,0,1,5,1,5,1,0.167,0,T3,V,2,4,185,no
1,0,1,5,1,5,1,0.167,0,T10,V,2,4,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
1,0,1,6,1,5,1,0.167,0,T12,V,58,146,185,no
